exp_Y0
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.25
0.166666667
0.25
0.666666667
0.166666667
2.25
0.166666667
0.166666667
0.166666667
0.333333333
0.166666667
2.25
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
2.25
0.166666667
2.166666667
0.166666667
1.166666667
0.166666667
0.166666667
2.25
1.166666667
0.166666667
2.25
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
2.25
0.166666667
0.166666667
0.166666667
1.166666667
0.166666667
2.25
2.25
0.166666667
2.25
2.166666667
0.166666667
2.166666667
0.166666667
0.25
0.166666667
0.25
0.166666667
0.166666667
0.166666667
0.166666667
1.166666667
2.166666667
0.166666667
0.166666667
2.166666667
1.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.25
0.166666667
0.166666667
0.166666667
0.25
0.166666667
0.166666667
0.166666667
0.166666667
0.25
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.25
0.166666667
0.166666667
0.166666667
0.25
0.166666667
0.25
0.166666667
0.166666667
0.166666667
0.25
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.25
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.25
1.083333333
1
0.833333333
0.5
0.083333333
0.416666667
0.083333333
0.083333333
0.25
0.25
0.083333333
2.25
0.583333333
0.083333333
0.083333333
0.083333333
0.416666667
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.75
0.25
0.5
0.083333333
0.083333333
2.25
0.25
0.25
0.083333333
0.25
0.666666667
2.25
0.25
0.083333333
0.083333333
0.083333333
0.083333333
0.25
0.083333333
0.333333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.25
0.25
0.083333333
0.083333333
0.083333333
1.666666667
0.416666667
0.083333333
0.083333333
0.333333333
0.083333333
0.333333333
0.25
0.083333333
0.25
0.083333333
0.25
0.083333333
0.083333333
0.083333333
0.083333333
0.25
2.25
0.166666667
0.083333333
0.333333333
0.416666667
2.25
0.083333333
0.083333333
2.25
0.5
0.25
0.083333333
1.083333333
0.083333333
0.25
1.583333333
1.75
1.75
1.583333333
1.75
1.75
2.25
1.75
1.333333333
2.25
2.25
2.25
2.25
2.25
2.25
2.25
1.75
2.25
2.25
2.25
1.666666667
1.666666667
1.75
1.75
2.25
1.75
1.583333333
1.75
1.75
1.75
0.083333333
0.25
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
1.25
0.083333333
0.166666667
0.083333333
0.333333333
0.083333333
0.083333333
0.916666667
0.083333333
2.25
0.083333333
0.833333333
0.083333333
0.833333333
1.166666667
0.083333333
1
0.25
0.083333333
0.166666667
0.333333333
0.083333333
0.083333333
0.833333333
0.833333333
0.833333333
0.833333333
0.833333333
0.833333333
0.666666667
0.666666667
0.833333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.833333333
0.833333333
0.916666667
0.083333333
0.833333333
0.083333333
0.833333333
0.083333333
0.083333333
0.083333333
2.25
0.833333333
0.083333333
0.083333333
0.833333333
0.916666667
1.833333333
1.833333333
1.833333333
1.833333333
2.25
1.833333333
1.833333333
1.833333333
1.833333333
1.833333333
1.833333333
1.833333333
1.833333333
1.833333333
2.25
1.833333333
1.833333333
1.75
2.25
1.833333333
2.25
1.75
1.75
1.75
1.833333333
1.833333333
1.833333333
1.833333333
2.25
2.25
1
0.166666667
0.166666667
0.166666667
0.166666667
0.25
0.25
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.25
0.166666667
0.166666667
0.333333333
0.166666667
0.416666667
0.333333333
1.333333333
0.333333333
0.25
0.166666667
0.25
0.25
0.25
0.25
0.166666667
0.083333333
0.5
0.083333333
0.333333333
0.166666667
0.166666667
0.166666667
0.333333333
0.083333333
0.416666667
0.416666667
0.416666667
0.333333333
0.416666667
0.416666667
0.166666667
0.333333333
0.5
0.5
0.5
0.416666667
0.5
0.416666667
0.916666667
0.5
0.416666667
0.25
0.166666667
0.166666667
0.25
0.333333333
1.333333333
1.083333333
0.916666667
1.333333333
1.333333333
1.333333333
1.083333333
1.083333333
0.25
1.083333333
1.333333333
1.083333333
1.333333333
1
0.583333333
0.583333333
1.416666667
0.916666667
1.083333333
1.083333333
1.416666667
0.333333333
1.083333333
1.416666667
1.416666667
1.083333333
0.583333333
0.583333333
0.083333333
0.583333333
1
1
2.25
0.083333333
2.25
2.25
2.25
0.416666667
2.25
0.583333333
0.083333333
1
2.25
1.916666667
2.25
2.25
1.833333333
2.25
2.25
0.083333333
2.25
0.25
1.583333333
0.916666667
1.75
2.25
2.25
0.833333333
2.25
0.333333333
2.25
2.25
2.25
2.25
2.25
0.833333333
0.75
0.75
2.25
2.25
2.25
2.25
0.75
2.25
2.25
2.25
2.25
2.25
0.833333333
2.25
2.25
2.25
2.25
2.25
2.25
0.833333333
0.833333333
2.25
2.25
1.5
1.333333333
0.5
1.916666667
0.333333333
1.333333333
1.416666667
1.416666667
1.583333333
0.833333333
2.25
0.166666667
2.083333333
0.75
1.25
1.416666667
1.416666667
0.666666667
1.25
0.833333333
2.25
0.083333333
0.333333333
1
1.416666667
1.5
2.25
0.833333333
1
1.75
2.25
0.25
0.25
0.25
0.25
0.25
0.25
0.25
0.333333333
0.25
0.25
0.25
0.25
0.25
0.25
0.25
0.25
0.25
0.25
0.25
0.333333333
0.25
0.25
0.25
0.25
0.25
0.25
0.25
0.25
0.333333333
0.25
2.25
0.583333333
2.25
0.583333333
0.583333333
0.666666667
0.666666667
2.25
0.583333333
2.25
0.416666667
0.666666667
0.333333333
0.333333333
2.25
0.083333333
0.666666667
0.75
0.583333333
0.333333333
2.25
0.583333333
0.583333333
0.583333333
0.75
0.666666667
2.083333333
1.25
0.666666667
2.25
2.25
2.25
2.25
2.25
2.25
2.25
2.25
2.25
2.25
2.25
2.25
2.25
2.25
2.25
2.25
2.25
2.083333333
2
2.25
2.25
2.25
2.25
2.25
1.416666667
1.666666667
2.25
2.083333333
2.25
2.25
1.666666667
2.25
2.25
2.25
2.25
2.25
2.25
2.25
2.25
2.25
0.833333333
2.25
2.25
2.25
2.25
2.25
2.25
2.25
2.25
2.25
2.25
2.25
2.25
2.25
2.25
2.25
2.25
2.25
2.25
2.25
2.25
0.333333333
0.25
0.25
0.166666667
0.083333333
0.25
0.25
0.25
0.416666667
0.333333333
0.333333333
0.25
0.333333333
0.25
0.25
0.333333333
0.583333333
0.25
0.333333333
0.25
0.333333333
0.416666667
0.416666667
0.333333333
0.25
0.333333333
0.25
0.333333333
0.25
0.333333333
0.333333333
0.25
0.166666667
0.416666667
0.083333333
0.25
0.25
0.333333333
0.416666667
0.25
0.25
0.25
0.25
0.25
0.25
0.333333333
0.416666667
0.25
0.333333333
0.25
0.333333333
0.25
0.416666667
0.25
0.333333333
0.25
0.333333333
0.333333333
0.25
0.333333333
0.75
0.916666667
0.666666667
0.583333333
0.666666667
0.75
0.833333333
0.75
0.666666667
0.666666667
0.583333333
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.75
0.666666667
0.666666667
0.75
0.666666667
0.833333333
0.666666667
0.75
0.75
0.666666667
0.75
0.666666667
0.75
0.666666667
0.833333333
0.916666667
0.666666667
0.666666667
0.75
0.75
0.833333333
0.75
0.833333333
0.666666667
0.666666667
0.75
0.75
0.666666667
0.75
0.666666667
0.75
0.75
0.75
0.666666667
0.666666667
0.833333333
0.75
0.833333333
0.75
0.75
0.75
0.833333333
0.833333333
0.75
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.5
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.25
0.333333333
2.25
0.25
2.25
0.083333333
0.25
0.083333333
0.083333333
0.25
0.083333333
0.083333333
1.916666667
0.25
0.083333333
0.083333333
2.25
0.083333333
0.083333333
0.083333333
0.083333333
0.416666667
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.583333333
0.083333333
0.083333333
2.25
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.5
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
2.25
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
2.25
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
2.25
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
0.083333333
2.25
0.083333333
0.083333333
0.083333333
1.666666667
2.25
2.25
0.333333333
2.25
2.25
2.25
2.25
0.25
0.083333333
2.25
0.333333333
1.666666667
0.333333333
0.25
0.166666667
1.25
0.083333333
1.5
0.583333333
0.083333333
0.333333333
0.25
0.75
0.166666667
0.916666667
0.083333333
0.25
2.25
2.25
1.5
0.583333333
0.25
0.083333333
2.25
2.25
0.583333333
1.833333333
0.25
1.416666667
2.25
0.666666667
2.25
0.083333333
2.25
1.333333333
0.083333333
0.083333333
0.083333333
2.25
0.25
0.5
0.083333333
0.083333333
0.166666667
0.333333333
0.166666667
0.916666667
0.083333333
1.166666667
0.083333333
0.25
2.25
0.083333333
2.25
1.666666667
2.25
1.666666667
0.083333333
0.25
0.25
1.5
2.25
2.25
0.5
0.25
0.916666667
0.333333333
0.25
0.083333333
0.333333333
0.5
0.083333333
0.083333333
2.25
0.75
2.25
0.25
0.333333333
2.25
0.25
0.25
2.25
0.083333333
2.25
1.666666667
2.25
1.666666667
0.083333333
0.083333333
0.083333333
1
2.25
2.25
0.5
0.25
0.083333333
0.333333333
0.25
0.083333333
0.25
0.583333333
0.083333333
0.083333333
2.25
0.75
2.25
0.333333333
0.583333333
2.25
0.083333333
0.083333333
1
1.25
2.25
2.25
2.25
0.333333333
0.083333333
0.083333333
0.083333333
0.25
0.083333333
0.083333333
0.083333333
0.083333333
0.25
0.083333333
0.083333333
0.083333333
0.083333333
0.25
1.25
0.25
0.25
0.083333333
0.083333333
1.75
0.666666667
0.25
0.5
0.583333333
0.25
0.25
0.083333333
0.083333333
0.083333333
0.25
0.083333333
0.083333333
0.083333333
0.083333333
0.25
